,ID,DISPLAY_FIRST_LAST,BIRTHDATE,COUNTRY,HEIGHT,WEIGHT,SEASON_EXP,POSITION,TEAM_ID,DRAFT_YEAR,PTS,AST,REB
842,76475,Terry Crosby,1957-01-04T00:00:00,USA,76.0,195.0,0,Guard,1610612758,1979,1.5,1.8,0.3
843,1506,Austin Croshere,1975-05-01T00:00:00,USA,82.0,240.0,11,Forward,0,1997,6.8,1.0,4.0
844,76476,Jeff Cross,1961-09-01T00:00:00,USA,82.0,240.0,0,Forward,1610612746,1984,1.2,0.0,1.4
845,76477,Pete Cross,1948-03-28T00:00:00,USA,81.0,230.0,2,Center,1610612760,1970,5.8,1.0,8.3
846,76478,Russell Cross,1961-09-05T00:00:00,USA,82.0,215.0,0,Center,1610612744,1983,3.7,0.5,1.8
847,76479,Francis Crossin,1924-07-04T00:00:00,USA,73.0,165.0,2,Guard,1610612744,1947,4.7,1.5,
848,180,John Crotty,1969-07-15T00:00:00,USA,,,10,Guard,0,Undrafted,4.0,2.1,1.1
849,76481,Mark Crow,1954-10-22T00:00:00,USA,79.0,210.0,0,Forward,1610612751,1977,5.6,0.5,1.8
850,76482,Corey Crowder,1969-04-13T00:00:00,USA,77.0,214.0,1,Forward,1610612762,Undrafted,2.1,0.3,0.8
851,203109,Jae Crowder,1990-07-06T00:00:00,USA,78.0,235.0,8,Forward,1610612756,2012,10.1,2.0,5.0
852,1629633,Jarrett Culver,1999-02-20T00:00:00,USA,78.0,195.0,1,Guard-Forward,1610612750,2019,6.8,0.8,4.3
853,76483,Pat Cummings,1956-07-11T00:00:00,USA,81.0,230.0,11,Center,1610612749,1978,9.6,1.2,5.6
854,187,Terry Cummings,1961-03-15T00:00:00,USA,81.0,220.0,17,Forward,0,1982,16.4,1.9,7.3
855,1907,Vonteego Cummings,1976-02-29T00:00:00,USA,,,3,,0,1999,6.9,2.7,1.9
856,76487,Billy Cunningham,1943-06-03T00:00:00,USA,78.0,210.0,8,Forward,1610612755,1965,20.8,4.0,10.1
857,201967,Dante Cunningham,1987-04-22T00:00:00,USA,80.0,230.0,10,Forward,1610612759,2009,5.8,0.7,3.7
858,76485,Dick Cunningham,1946-07-11T00:00:00,USA,82.0,245.0,6,Center,1610612749,1968,2.8,0.6,3.7
859,203099,Jared Cunningham,1991-05-22T00:00:00,USA,76.0,195.0,3,Guard,0,2012,2.3,0.5,0.7
860,1061,William Cunningham,1974-03-25T00:00:00,USA,83.0,240.0,1,Center,1610612751,Undrafted,0.6,0.1,1.7
861,76488,Radisav Curcic,1965-09-26T00:00:00,Serbia,82.0,275.0,0,Center,1610612742,Undrafted,2.9,0.6,2.5
862,76489,Armand Cure,1919-08-01T00:00:00,USA,72.0,198.0,0,Forward,1610610032,Undrafted,0.8,0.0,
863,940,Earl Cureton,1957-09-03T00:00:00,USA,81.0,210.0,11,Forward,0,1979,5.4,1.0,4.7
864,223,Bill Curley,1972-05-29T00:00:00,USA,,,4,Forward,0,1994,2.7,0.4,2.0
865,76492,Fran Curran,1925-09-19T00:00:00,USA,72.0,175.0,1,Guard,1610612758,Undrafted,4.9,1.2,
866,209,Dell Curry,1964-06-25T00:00:00,USA,77.0,205.0,15,Guard-Forward,1610612766,1986,11.7,1.8,2.4
867,2201,Eddy Curry,1982-12-05T00:00:00,USA,84.0,295.0,10,Center,0,2001,12.9,0.5,5.2
868,201191,JamesOn Curry,1986-01-07T00:00:00,USA,75.0,190.0,2,Guard,0,2007,0.0,0.0,0.0
869,688,Michael Curry,1968-08-22T00:00:00,USA,77.0,210.0,10,Forward-Guard,0,Undrafted,4.5,1.2,1.6
870,203552,Seth Curry,1990-08-23T00:00:00,USA,74.0,185.0,6,Guard,1610612755,Undrafted,12.9,2.9,2.2
871,201939,Stephen Curry,1988-03-14T00:00:00,USA,75.0,185.0,11,Guard,1610612744,2009,29.0,6.2,5.3
872,687,Rastko Cvetkovic,1970-06-22T00:00:00,Serbia,85.0,260.0,0,Center,1610612743,Undrafted,0.7,0.2,0.8
873,76505,Mike D'Antoni,1951-05-08T00:00:00,USA,75.0,185.0,3,Guard,1610612758,1973,3.3,1.9,1.4
874,76496,Ed Dahler,1926-01-31T00:00:00,USA,77.0,190.0,0,Forward,1610612744,1950,2.5,0.4,1.6
875,76497,Quintin Dailey,1961-01-22T00:00:00,USA,75.0,180.0,9,Guard,1610612741,1982,14.1,2.3,2.5
876,2223,Samuel Dalembert,1980-05-10T00:00:00,Haiti,83.0,255.0,13,Center,0,2001,7.7,0.5,7.8
877,76498,Howie Dallmar,1922-05-24T00:00:00,USA,76.0,200.0,2,Forward,1610612744,Undrafted,9.6,2.3,
878,956,Erick Dampier,1975-07-14T00:00:00,USA,83.0,265.0,16,Center,1610612744,1996,7.4,0.8,7.1
879,76499,Lou Dampier,1944-11-20T00:00:00,USA,72.0,170.0,2,Guard,1610612759,1967,6.7,2.8,1.1
880,76500,Bob Dandridge,1947-11-15T00:00:00,USA,78.0,195.0,12,Forward,1610612749,1969,18.5,3.4,6.8
881,1498,Antonio Daniels,1975-03-19T00:00:00,USA,76.0,205.0,13,Guard,1610612759,1997,7.6,3.4,1.8
882,2845,Erik Daniels,1982-04-01T00:00:00,USA,,,1,,0,Undrafted,0.6,0.2,0.9
883,1380,Lloyd Daniels,1967-09-04T00:00:00,USA,79.0,205.0,4,Guard,0,Undrafted,7.1,1.6,2.2
884,2605,Marquis Daniels,1981-01-07T00:00:00,USA,78.0,200.0,10,Forward,1610612742,Undrafted,7.9,1.8,2.8
885,76502,Mel Daniels,1944-07-20T00:00:00,USA,81.0,220.0,0,Center,1610612751,1967,3.5,0.5,3.1
886,203584,Troy Daniels,1991-07-15T00:00:00,USA,76.0,200.0,7,Guard,1610612743,Undrafted,6.6,0.5,1.3
887,390,Sasha Danilovic,1970-02-26T00:00:00,Serbia,78.0,200.0,1,Guard,1610612748,1992,12.8,2.0,2.4
888,76504,Adrian Dantley,1955-02-26T00:00:00,USA,77.0,208.0,14,Forward,1610612762,1976,24.3,3.0,5.7
889,76506,Henry Darcey,1930-03-03T00:00:00,USA,79.0,217.0,0,Center,1610612737,Undrafted,0.9,0.2,0.8
890,76507,Jimmy Darden,1922-06-19T00:00:00,USA,73.0,170.0,0,Guard,1610610027,1947,8.1,2.6,
891,212,Yinka Dare,1972-10-10T00:00:00,USA,84.0,265.0,3,Center,0,1994,2.1,0.0,2.6
892,76509,Jesse Dark,1951-09-02T00:00:00,USA,76.0,210.0,0,Guard,1610612752,1974,3.6,0.6,0.8
893,76511,Jimmy Darrow,1937-09-25T00:00:00,USA,70.0,170.0,0,Guard,1610612737,1960,2.4,1.2,1.4
894,203540,Gigi Datome,1987-11-27T00:00:00,Italy,80.0,215.0,1,Forward,1610612765,Undrafted,3.4,0.4,1.4
895,921,Brad Daugherty,1965-10-19T00:00:00,USA,84.0,245.0,7,Center,1610612739,1986,19.0,3.7,9.5
896,1600,Kornel David,1971-10-22T00:00:00,USA,81.0,230.0,2,Forward,1610612741,Undrafted,5.0,0.6,2.8
897,201176,Jermareo Davidson,1984-11-15T00:00:00,USA,82.0,230.0,2,Forward,1610612766,2007,3.1,0.3,1.8
898,76514,Bob Davies,1920-01-15T00:00:00,USA,73.0,175.0,6,Guard,1610612758,Undrafted,14.3,4.9,2.9
899,203561,Brandon Davies,1991-07-25T00:00:00,USA,82.0,240.0,1,Forward,0,Undrafted,3.7,0.7,2.5
900,203076,Anthony Davis,1993-03-11T00:00:00,USA,82.0,253.0,8,Forward-Center,1610612747,2012,22.5,3.0,8.4
901,213,Antonio Davis,1968-10-31T00:00:00,USA,81.0,245.0,12,Forward-Center,0,1990,10.0,1.1,7.5
902,76515,Aubrey Davis,1921-03-28T00:00:00,USA,74.0,175.0,0,Guard,1610610034,Undrafted,4.9,0.2,
903,1884,Baron Davis,1979-04-13T00:00:00,USA,75.0,212.0,13,Guard,1610612766,1999,16.1,7.2,3.8
904,989,Ben Davis,1972-12-26T00:00:00,USA,81.0,245.0,4,Forward,0,1996,1.4,0.1,1.3
905,76538,Bill Davis,1921-10-03T00:00:00,USA,75.0,215.0,0,Forward,1610610025,1968,1.8,0.2,
906,76533,Bob Davis,1950-04-02T00:00:00,USA,79.0,215.0,0,Forward,1610612757,1972,1.8,0.2,0.6
907,76516,Brad Davis,1955-12-17T00:00:00,USA,75.0,180.0,14,Guard,1610612742,1977,8.2,4.9,1.8
908,76517,Brian Davis,1970-06-21T00:00:00,USA,79.0,200.0,0,Forward,1610612750,1992,1.9,0.3,0.8
909,76518,Charlie Davis,1958-10-05T00:00:00,USA,79.0,215.0,7,Forward,1610612764,1981,5.3,0.7,2.4
910,76519,Charlie Davis,1949-09-07T00:00:00,USA,73.0,160.0,2,Guard,1610612757,1971,8.9,2.2,1.5
911,905,Dale Davis,1969-03-25T00:00:00,USA,83.0,252.0,16,Center-Forward,1610612754,1991,8.0,0.9,7.9
912,1627738,Deyonta Davis,1996-12-02T00:00:00,USA,83.0,237.0,3,Center-Forward,0,2016,4.2,0.4,3.2
913,76521,Double D Davis,1949-10-11T00:00:00,USA,80.0,220.0,4,Forward,1610612739,1972,8.6,1.6,5.9
914,202334,Ed Davis,1989-06-05T00:00:00,USA,81.0,218.0,10,Center-Forward,1610612750,2010,2.3,1.0,5.1
915,76522,Edward Davis,1950-06-16T00:00:00,USA,79.0,195.0,4,Forward,1610612749,1972,5.2,1.0,2.8
916,1023,Emanual Davis,1968-08-27T00:00:00,USA,77.0,195.0,6,Guard,1610612760,Undrafted,4.9,1.8,1.9
917,201175,Glen Davis,1986-01-01T00:00:00,USA,81.0,289.0,7,Forward-Center,1610612738,2007,8.0,0.9,4.4
918,76523,Harry Davis,1956-01-27T00:00:00,USA,79.0,220.0,1,Forward,1610612739,1978,4.0,0.4,1.6
919,93,Hubert Davis,1970-05-17T00:00:00,USA,77.0,183.0,12,Guard,1610612752,1992,8.2,1.7,1.5
920,76524,James Davis,1932-04-22T00:00:00,USA,79.0,220.0,0,Center,1610612758,1954,0.7,0.3,1.3
921,76525,Jim Davis,1941-12-18T00:00:00,USA,81.0,225.0,7,Center,1610612737,1964,6.7,1.2,5.2
922,76526,Johnny Davis,1955-10-21T00:00:00,USA,74.0,170.0,9,Guard,1610612754,1976,12.9,4.5,2.0
923,2668,Josh Davis,1980-08-10T00:00:00,USA,80.0,235.0,3,Forward,0,Undrafted,2.3,0.3,1.7
924,707,Mark Davis,1973-04-26T00:00:00,USA,79.0,205.0,4,Guard-Forward,1610612755,1995,5.5,1.3,3.0
925,76528,Mark Davis,1963-06-08T00:00:00,USA,78.0,195.0,0,Forward,1610612749,1985,3.8,0.4,1.1
926,76529,Mel Davis,1950-11-09T00:00:00,USA,78.0,220.0,3,Forward,1610612752,1973,5.3,0.9,4.3
927,76530,Michael Davis,1956-08-02T00:00:00,USA,82.0,230.0,0,Forward,1610612752,Undrafted,1.8,0.0,1.3
928,76531,Mike Davis,1946-07-26T00:00:00,USA,75.0,185.0,3,Guard,1610612746,1969,10.7,1.8,2.3
929,76520,Monti Davis,1958-07-26T00:00:00,USA,79.0,205.0,0,Forward,1610612742,1980,1.5,0.0,2.0
930,200781,Paul Davis,1984-07-21T00:00:00,USA,83.0,270.0,3,Center,0,2006,2.6,0.4,1.9
931,76532,Ralph Davis,1938-09-07T00:00:00,USA,76.0,180.0,1,Guard,1610612764,1960,8.0,2.8,1.7
932,1729,Ricky Davis,1979-09-23T00:00:00,USA,79.0,195.0,11,Guard,0,1998,13.5,3.3,3.5
933,76534,Ron Davis,1954-05-01T00:00:00,USA,78.0,198.0,2,Guard,1610612746,1976,5.3,0.7,1.8
934,1629056,Terence Davis,1997-05-16T00:00:00,USA,76.0,201.0,1,Guard,1610612761,Undrafted,7.0,1.1,2.0
935,426,Terry Davis,1967-06-17T00:00:00,USA,82.0,270.0,9,Center-Forward,1610612742,Undrafted,6.4,0.6,6.0
936,1629093,Tyler Davis,1997-05-22T00:00:00,USA,82.0,266.0,0,Center,0,Undrafted,0.0,0.0,1.0
937,76536,Walt Davis,1931-01-05T00:00:00,USA,80.0,205.0,4,Center,1610612744,1952,4.8,0.7,4.3
938,1453,Walter Davis,1954-09-09T00:00:00,USA,78.0,193.0,14,Guard,1610612756,1977,18.9,3.8,3.0
939,203958,Andre Dawkins,1991-09-19T00:00:00,USA,77.0,219.0,0,Guard,0,Undrafted,0.8,0.3,0.5
940,76539,Darryl Dawkins,1957-01-11T00:00:00,USA,83.0,251.0,13,Center,1610612755,1975,12.0,1.3,6.1
941,1008,Johnny Dawkins,1963-09-28T00:00:00,USA,74.0,165.0,8,Guard,1610612755,1986,11.1,5.5,2.5
942,76541,Paul Dawkins,1957-06-10T00:00:00,USA,77.0,190.0,0,Forward,1610612762,1979,5.5,1.4,2.2
943,1626183,Branden Dawson,1993-02-01T00:00:00,USA,78.0,225.0,1,Forward,1610612746,2015,0.8,0.0,0.7
944,201286,Eric Dawson,1984-07-07T00:00:00,USA,81.0,250.0,1,Forward,0,Undrafted,3.8,0.0,2.5
945,76542,Tony Dawson,1967-08-25T00:00:00,USA,79.0,215.0,1,Forward,1610612758,Undrafted,2.8,0.2,0.8
946,103,Todd Day,1970-01-07T00:00:00,USA,,,7,,0,1992,12.3,1.5,3.4
947,201948,Austin Daye,1988-06-05T00:00:00,USA,83.0,220.0,6,Forward,1610612765,2009,5.2,0.7,2.6
948,76543,Darren Daye,1960-11-30T00:00:00,USA,80.0,220.0,4,Forward,1610612764,1983,6.8,2.0,2.6
949,201986,Nando De Colo,1987-06-23T00:00:00,France,77.0,195.0,2,Guard,1610612759,2009,3.8,1.7,1.8
950,76545,Dave DeBusschere,1940-10-16T00:00:00,USA,78.0,220.0,11,Forward,1610612765,1962,16.1,2.9,11.0
951,692,Andrew DeClercq,1973-02-01T00:00:00,USA,82.0,255.0,10,Center,0,1995,4.8,0.6,4.2
952,76551,Nate DeLong,1926-01-05T00:00:00,USA,78.0,220.0,0,Center,1610612737,1950,3.8,0.8,1.8
953,201942,DeMar DeRozan,1989-08-07T00:00:00,USA,78.0,220.0,11,Guard-Forward,1610612759,2009,20.6,7.4,4.5
954,76562,Hank DeZonie,1922-02-12T00:00:00,USA,77.0,215.0,0,Forward,1610612737,Undrafted,3.4,1.8,3.6
955,76544,Greg Deane,1957-12-06T00:00:00,USA,76.0,190.0,0,Guard,1610612762,1979,1.4,0.9,0.9
956,203473,Dewayne Dedmon,1989-08-12T00:00:00,USA,84.0,245.0,7,Center,1610612737,Undrafted,6.4,0.7,6.0
957,76546,Archie Dees,1936-02-22T00:00:00,USA,80.0,205.0,3,Forward,1610612765,1958,8.1,0.7,4.8
958,143,Terry Dehere,1971-09-12T00:00:00,USA,76.0,190.0,5,Guard,1610612746,1993,8.0,2.6,1.5
959,76548,Red Dehnert,1905-04-07T00:00:00,USA,,,0,,1610610032,Undrafted,1.4,0.0,
960,1626214,Bryce Dejean-Jones,1992-08-21T00:00:00,USA,78.0,203.0,0,Guard,0,Undrafted,5.6,1.1,3.4
961,1626155,Sam Dekker,1994-05-06T00:00:00,USA,81.0,230.0,4,Forward,1610612764,2015,5.5,0.8,3.0
962,219,Vinny Del Negro,1966-08-09T00:00:00,USA,,,11,Guard,0,1988,9.1,3.2,2.3
963,1627098,Malcolm Delaney,1989-03-11T00:00:00,USA,75.0,190.0,1,Guard,1610612737,Undrafted,5.7,2.8,1.8
964,183,Bison Dele,1969-04-06T00:00:00,USA,83.0,260.0,7,Center-Forward,1610612743,1991,11.0,1.1,6.2
965,2568,Carlos Delfino,1982-08-29T00:00:00,Argentina,78.0,230.0,8,Guard-Forward,1610612765,2003,8.1,1.7,3.6
966,1629116,Angel Delgado,1994-11-20T00:00:00,Dominican Republic,82.0,245.0,1,Center,1610612746,Undrafted,1.5,0.0,2.0
967,960,Tony Delk,1974-01-28T00:00:00,USA,74.0,189.0,9,Guard,1610612756,1996,9.1,1.9,2.5
968,203521,Matthew Dellavedova,1990-09-08T00:00:00,Australia,75.0,200.0,7,Guard,1610612739,Undrafted,3.1,3.2,1.3
969,76552,Fennis Dembo,1966-01-24T00:00:00,USA,77.0,215.0,0,Forward,1610612765,1988,1.2,0.2,0.7
970,76553,Larry Demic,1957-06-27T00:00:00,USA,81.0,225.0,2,Forward,1610612752,1979,4.7,0.5,3.9
971,725,Dell Demps,1970-02-12T00:00:00,USA,75.0,205.0,2,Guard,0,Undrafted,3.0,0.5,0.5
972,76555,George Dempsey,1929-07-19T00:00:00,USA,75.0,190.0,4,Guard,1610612744,1951,5.0,2.3,3.6
973,2736,Luol Deng,1985-04-16T00:00:00,United Kingdom,81.0,237.0,15,Forward,1610612750,2004,14.8,2.3,6.1
974,76556,Kenny Dennard,1958-10-18T00:00:00,USA,80.0,220.0,2,Forward,1610612758,1981,2.8,1.0,3.0
975,76557,Blaine Denning,1930-09-19T00:00:00,USA,74.0,175.0,0,Guard,1610610024,1952,5.0,0.0,4.0
976,202458,Justin Dentmon,1985-09-05T00:00:00,USA,71.0,185.0,1,Guard,0,Undrafted,3.3,1.3,1.0
977,76558,Randy Denton,1949-02-18T00:00:00,USA,82.0,240.0,0,Center,1610612737,1971,5.3,0.7,4.8
978,76559,Rod Derline,1952-03-11T00:00:00,USA,72.0,175.0,1,Guard,1610612760,1974,4.8,0.7,0.8
979,1629094,Marcus Derrickson,1996-02-01T00:00:00,USA,79.0,249.0,1,Forward,1610612744,Undrafted,4.2,0.1,1.2
980,76560,Dave Deutsch,1945-05-13T00:00:00,USA,73.0,170.0,0,Guard,1610612752,1966,1.1,0.8,1.1
981,76561,Walter Devlin,1931-12-21T00:00:00,USA,77.0,195.0,2,Guard,1610612765,1955,7.1,2.1,2.1
982,76568,Ernie DiGregorio,1951-01-15T00:00:00,USA,72.0,180.0,4,Guard,1610612746,1973,9.6,5.1,2.0
983,1628978,Donte DiVincenzo,1997-01-31T00:00:00,USA,76.0,203.0,2,Guard,1610612749,2018,10.5,3.1,5.5
984,1760,Derrick Dial,1975-12-20T00:00:00,USA,76.0,184.0,4,Guard,1610612759,1998,3.1,0.8,1.6
985,1627767,Cheick Diallo,1996-09-13T00:00:00,Mali,80.0,219.0,4,Forward-Center,1610612756,2016,5.3,0.4,4.2
986,1628977,Hamidou Diallo,1998-07-31T00:00:00,USA,77.0,202.0,2,Guard,1610612765,2018,11.9,2.4,5.2
987,2564,Boris Diaw,1982-04-16T00:00:00,France,80.0,250.0,14,Center-Forward,1610612759,2003,8.6,3.5,4.4
988,200821,Yakhouba Diawara,1982-08-29T00:00:00,USA,79.0,225.0,4,Forward-Guard,1610612743,Undrafted,3.5,0.7,1.4
989,200799,Guillermo Diaz,1985-03-04T00:00:00,USA,,,0,,0,2006,0.8,0.2,0.3
990,2424,Dan Dickau,1978-09-16T00:00:00,USA,72.0,180.0,6,Guard,1610612737,2002,5.8,2.5,1.4
991,2079,Kaniel Dickens,1978-07-21T00:00:00,USA,80.0,215.0,2,Forward,0,2000,1.2,0.1,0.6
992,76563,Henry Dickerson,1951-11-27T00:00:00,USA,76.0,190.0,1,Guard,1610612765,Undrafted,2.0,0.8,0.2
993,1722,Michael Dickerson,1975-06-25T00:00:00,USA,77.0,190.0,5,Guard,1610612763,1998,15.4,2.6,2.9
994,76564,Derrek Dickey,1951-03-20T00:00:00,USA,79.0,218.0,4,Forward,1610612744,1973,6.1,1.1,4.9
995,76565,Dick Dickey,1926-10-26T00:00:00,USA,73.0,175.0,0,Guard,1610612738,1950,2.8,1.1,1.8
996,101143,Travis Diener,1982-03-01T00:00:00,USA,73.0,175.0,5,Guard,1610612754,2005,4.8,2.4,1.4
997,203476,Gorgui Dieng,1990-01-18T00:00:00,Senegal,82.0,252.0,7,Center,1610612763,2013,7.9,1.3,4.5
998,76566,Connie Dierking,1936-10-02T00:00:00,USA,82.0,222.0,9,Center,1610612758,1958,10.0,1.5,6.7
999,76567,Coby Dietrick,1948-07-23T00:00:00,USA,83.0,220.0,6,Center,1610612759,1970,6.1,2.1,3.9
1000,76569,Mickey Dillard,1958-10-15T00:00:00,USA,75.0,170.0,0,Guard,1610612739,1981,2.2,1.0,0.5
1001,76570,Bob Dille,1917-07-02T00:00:00,USA,75.0,190.0,0,Forward,1610610028,Undrafted,5.2,0.7,
1002,76571,John Dillon,1924-01-08T00:00:00,USA,75.0,180.0,0,Forward,1610610036,1948,1.6,0.2,
1003,76574,Byron Dinkins,1967-06-15T00:00:00,USA,73.0,170.0,1,Guard,1610612745,Undrafted,3.4,2.1,1.2
1004,76575,Jackie Dinkins,1950-01-22T00:00:00,USA,77.0,210.0,0,Forward,1610612741,1971,2.5,0.4,1.1
1005,76576,Bill Dinwiddie,1943-07-15T00:00:00,USA,79.0,220.0,3,Forward,1610612758,Undrafted,4.4,0.6,3.3
1006,203915,Spencer Dinwiddie,1993-04-06T00:00:00,USA,77.0,215.0,6,Guard,1610612751,2014,6.7,3.0,4.3
1007,101113,Ike Diogu,1983-09-11T00:00:00,USA,81.0,250.0,6,Forward,0,2005,6.0,0.3,3.1
1008,2205,DeSagana Diop,1982-01-30T00:00:00,Senegal,84.0,280.0,12,Center,1610612742,2001,2.0,0.4,3.7
1009,76577,Terry Dischinger,1940-11-21T00:00:00,USA,79.0,189.0,8,Forward,1610612765,1962,13.8,1.8,5.6
1010,76578,Fred Diute,1929-01-09T00:00:00,USA,75.0,210.0,0,Guard,1610612737,1951,1.6,0.6,1.9
1011,124,Vlade Divac,1968-02-03T00:00:00,Serbia,85.0,260.0,16,Center,1610612747,1989,11.8,3.1,8.2
1012,2413,Juan Dixon,1978-10-09T00:00:00,USA,75.0,165.0,7,Guard,1610612764,2002,8.4,1.8,1.9
1013,1059,Aleksandar Djordjevic,1967-08-26T00:00:00,Serbia,74.0,198.0,0,Guard,0,Undrafted,3.1,0.6,0.6
1014,76580,Earl Dodd,1924-11-01T00:00:00,USA,77.0,175.0,0,Forward,1610610027,1949,1.7,0.7,
1015,1720,Michael Doleac,1977-06-15T00:00:00,USA,83.0,262.0,10,Center,1610612753,1998,4.9,0.6,3.3
1016,76581,Joe Dolhon,1927-07-09T00:00:00,USA,72.0,175.0,1,Guard,1610610024,Undrafted,6.4,2.3,1.4
1017,76582,Bob Doll,1919-08-10T00:00:00,USA,76.0,195.0,3,Forward,1610610034,Undrafted,8.4,1.4,
1018,76583,James Donaldson,1957-08-16T00:00:00,USA,86.0,275.0,13,Center,1610612742,1979,8.6,0.8,7.8
1019,1629029,Luka Doncic,1999-02-28T00:00:00,Slovenia,79.0,230.0,2,Forward-Guard,1610612742,2018,29.0,9.2,8.4
1020,76584,Bob Donham,1926-10-11T00:00:00,USA,74.0,190.0,3,Guard,1610612738,1950,6.7,2.6,3.9
1021,76586,Billy Donovan,1965-05-30T00:00:00,USA,71.0,171.0,0,Guard,1610612752,1987,2.4,2.0,0.6
1022,76585,Harry Donovan,1926-09-10T00:00:00,USA,74.0,180.0,0,Guard,1610612752,1949,5.6,0.8,
1023,2039,Keyon Dooling,1980-05-08T00:00:00,USA,75.0,195.0,13,Guard,1610612746,2000,7.0,2.2,1.3
1024,76587,Jacky Dorsey,1954-12-18T00:00:00,USA,79.0,230.0,2,Forward,1610612760,1976,2.4,0.3,2.4
1025,201595,Joey Dorsey,1983-12-16T00:00:00,USA,,,3,,0,2008,2.6,0.4,3.9
1026,1628416,Tyler Dorsey,1996-02-18T00:00:00,USA,77.0,183.0,2,Guard,1610612763,2017,6.7,1.3,2.3
1027,1629652,Luguentz Dort,1999-04-19T00:00:00,Canada,75.0,215.0,1,Guard,1610612760,Undrafted,12.6,1.6,3.5
1028,1628422,Damyean Dotson,1994-05-06T00:00:00,USA,77.0,210.0,3,Guard,1610612739,2017,6.7,2.2,1.9
1029,200763,Quincy Douby,1984-05-16T00:00:00,USA,75.0,175.0,3,Guard,1610612758,2006,4.1,0.7,1.1
1030,76588,Bruce Douglas,1964-04-09T00:00:00,USA,75.0,195.0,0,Guard,1610612758,1986,1.8,2.1,1.8
1031,76589,John Douglas,1956-06-12T00:00:00,USA,74.0,170.0,1,Guard,1610612746,1978,6.7,2.2,1.4
1032,76590,Leon Douglas,1954-08-26T00:00:00,USA,82.0,230.0,6,Center,1610612765,1976,7.9,1.1,6.5
1033,428,Sherman Douglas,1966-09-15T00:00:00,USA,,,11,Guard,0,1989,11.0,5.9,2.2
1034,201962,Toney Douglas,1986-03-16T00:00:00,USA,74.0,195.0,7,Guard,0,2009,7.6,2.3,2.2
1035,201604,Chris Douglas-Roberts,1987-01-08T00:00:00,USA,79.0,210.0,6,Guard,0,2008,7.1,1.1,2.1
1036,1629635,Sekou Doumbouya,2000-12-23T00:00:00,France,80.0,230.0,1,Forward,1610612765,2019,3.9,0.6,2.2
1037,76592,Lloyd Dove,1945-08-16T00:00:00,USA,80.0,198.0,1,Forward,1610612765,1967,3.1,0.4,2.0
1038,202220,Zabian Dowdell,1984-09-10T00:00:00,USA,75.0,191.0,1,Guard,1610612756,Undrafted,5.0,2.1,0.8
1039,76593,Bill Downey,1923-11-11T00:00:00,USA,78.0,210.0,0,Center,1610610032,Undrafted,0.0,0.0,
1040,76594,Steve Downing,1950-09-09T00:00:00,USA,80.0,225.0,1,Center,1610612738,1973,2.4,0.4,1.5
1041,76595,Danny Doyle,1940-02-06T00:00:00,USA,80.0,200.0,0,Forward,1610612765,1961,4.0,0.8,2.0
1042,1628495,Milton Doyle,1993-10-31T00:00:00,USA,76.0,180.0,1,Guard,1610612751,Undrafted,3.4,1.0,1.8
1043,1628408,PJ Dozier,1996-10-25T00:00:00,USA,78.0,205.0,3,Guard-Forward,1610612743,Undrafted,7.7,1.6,3.8
1044,76596,Terry Dozier,1966-06-29T00:00:00,USA,81.0,210.0,0,Forward,1610612766,Undrafted,2.4,0.3,1.7
1045,201609,Goran Dragic,1986-05-06T00:00:00,Slovenia,75.0,190.0,12,Guard,1610612748,2008,13.9,4.9,3.3
1046,204054,Zoran Dragic,1989-06-22T00:00:00,Slovenia,77.0,200.0,0,Guard-Forward,1610612748,Undrafted,1.8,0.3,0.5
1047,1068,Greg Dreiling,1963-11-07T00:00:00,USA,85.0,265.0,9,Center,1610612754,1986,2.1,0.4,2.1
1048,1724,Bryce Drew,1974-09-21T00:00:00,USA,75.0,184.0,5,Guard,0,1998,4.4,2.2,1.2
1049,76598,John Drew,1954-09-30T00:00:00,USA,78.0,205.0,10,Forward,1610612737,1974,20.7,1.7,6.9
1050,76599,Larry Drew,1958-04-02T00:00:00,USA,73.0,170.0,9,Guard,1610612758,1980,11.4,5.2,1.8
1051,203580,Larry Drew II,1990-03-05T00:00:00,USA,74.0,180.0,1,Guard,1610612755,Undrafted,2.9,2.5,0.8
1052,17,Clyde Drexler,1962-06-22T00:00:00,USA,79.0,222.0,14,Guard,1610612757,1983,20.4,5.6,6.1
1053,1041,Nate Driggers,1973-10-12T00:00:00,USA,77.0,215.0,0,Guard-Forward,1610612738,Undrafted,2.4,0.4,1.5
1054,76603,Terry Driscoll,1947-08-28T00:00:00,USA,79.0,215.0,4,Forward,1610612749,1969,4.2,0.8,4.2
1055,1542,Predrag Drobnjak,1975-10-27T00:00:00,Serbia,83.0,270.0,4,Center,1610612760,1997,7.9,0.8,3.5
1056,76604,Ralph Drollinger,1954-04-20T00:00:00,USA,86.0,250.0,0,Center,1610612742,1978,2.5,2.3,3.2
1057,203083,Andre Drummond,1993-08-10T00:00:00,USA,82.0,279.0,8,Center,1610612739,2012,17.5,2.6,13.5
1058,76623,Dennis DuVal,1952-03-31T00:00:00,USA,75.0,175.0,1,Guard,1610612764,1974,1.9,0.7,0.6
1059,76605,Dick Duckett,1933-03-25T00:00:00,USA,73.0,185.0,0,Guard,1610612758,1957,3.9,1.4,1.6
